ID,Image,Price,Brand,Link,SRC
5754,wildberries_male_t_shirt5754.jpg, 25 370 тг.,Calvin Klein Performance /Футболка,https://www.wildberries.kz/catalog/7568046/detail.aspx?targetUrl=GP,//img2.wbstatic.net/c246x328/new/7560000/7568046-1.jpg
5755,wildberries_male_t_shirt5755.jpg, 9 730 тг.,JOHN FRANK /Футболка METROPOLE,https://www.wildberries.kz/catalog/7354302/detail.aspx?targetUrl=GP,//img2.wbstatic.net/c246x328/new/7350000/7354302-1.jpg
5756,wildberries_male_t_shirt5756.jpg, 21 190 тг.,DC Shoes /Футболка,https://www.wildberries.kz/catalog/7186870/detail.aspx?targetUrl=GP,//img2.wbstatic.net/c246x328/new/7180000/7186870-1.jpg
5757,wildberries_male_t_shirt5757.jpg, 11 430 тг.,Finn Flare /Футболка,https://www.wildberries.kz/catalog/7326163/detail.aspx?targetUrl=GP,//img1.wbstatic.net/c246x328/new/7320000/7326163-1.jpg
5758,wildberries_male_t_shirt5758.jpg, 2 760 тг.,O'Stin /Футболка,https://www.wildberries.kz/catalog/7538933/detail.aspx?targetUrl=GP,//img1.wbstatic.net/c246x328/new/7530000/7538933-1.jpg
5759,wildberries_male_t_shirt5759.jpg, 8 310 тг.,S.OLIVER /Футболка,https://www.wildberries.kz/catalog/7706008/detail.aspx?targetUrl=GP,//img2.wbstatic.net/c246x328/new/7700000/7706008-1.jpg
5760,wildberries_male_t_shirt5760.jpg, 12 940 тг.,ASICS /Футболка SS TOP,https://www.wildberries.kz/catalog/7635595/detail.aspx?targetUrl=GP,//img1.wbstatic.net/c246x328/new/7630000/7635595-1.jpg
5761,wildberries_male_t_shirt5761.jpg, 13 780 тг.,PEPE JEANS LONDON /Футболка,https://www.wildberries.kz/catalog/7062301/detail.aspx?targetUrl=GP,//img1.wbstatic.net/c246x328/new/7060000/7062301-1.jpg
5762,wildberries_male_t_shirt5762.jpg, 8 580 тг.,Monakko /Футболка,https://www.wildberries.kz/catalog/6550270/detail.aspx?targetUrl=GP,//img2.wbstatic.net/c246x328/new/6550000/6550270-1.jpg
5763,wildberries_male_t_shirt5763.jpg, 10 380 тг.,S.OLIVER /Футболка,https://www.wildberries.kz/catalog/7035625/detail.aspx?targetUrl=GP,//img1.wbstatic.net/c246x328/new/7030000/7035625-1.jpg
5764,wildberries_male_t_shirt5764.jpg, 5 200 тг.,S.OLIVER /Футболка,https://www.wildberries.kz/catalog/7434055/detail.aspx?targetUrl=GP,//img1.wbstatic.net/c246x328/new/7430000/7434055-1.jpg
